0;4;18736;1;13;4;8;3;4;0;0;0;6;39;0
33;4;14077;15;1;2;3;0;4;1;0;0;34;39;1
26;2;1312;15;1;0;1;4;4;0;0;0;34;39;0
8;4;4745;9;4;2;13;0;4;1;94;0;34;39;1
8;4;5477;12;5;2;4;0;4;1;0;0;34;39;0
5;4;12130;11;15;2;14;2;4;1;0;0;75;39;0
11;4;10346;11;15;2;14;0;2;1;0;0;34;39;0
5;4;12500;6;11;4;8;3;4;1;0;0;45;39;0
49;4;11544;15;1;2;4;0;4;1;0;0;16;39;0
26;4;1113;11;15;2;3;0;4;1;0;39;34;39;1
26;4;20362;11;15;4;1;1;4;0;0;0;34;39;0
7;4;20911;15;1;4;7;1;4;0;0;0;16;26;0
42;4;7738;9;4;2;6;0;4;1;0;0;34;22;1
37;6;5440;11;15;2;12;0;4;1;0;0;34;39;0
24;4;9877;15;1;3;12;4;2;0;0;0;34;39;0
28;4;8843;4;9;2;14;0;4;1;0;0;31;26;0
13;4;10844;11;15;4;14;3;2;1;0;0;34;39;0
6;4;7123;9;4;4;10;1;4;0;0;0;29;39;0
26;4;984;9;4;2;10;0;4;1;0;0;45;39;1
13;4;293;1;13;2;3;0;4;1;0;0;34;39;0
30;4;13178;15;1;4;8;3;4;1;0;0;34;39;0
29;4;12003;1;13;2;8;0;2;1;110;0;34;39;1
4;4;19527;11;15;4;11;3;4;1;0;0;34;39;0
14;4;18425;11;15;5;3;4;4;0;0;0;34;26;0
4;4;12120;11;15;2;5;0;4;1;0;0;34;39;0
34;4;4627;11;15;2;3;0;4;1;0;0;12;39;0
16;4;2699;11;15;2;11;0;4;1;110;0;42;39;1
7;4;243;9;4;4;13;1;4;0;73;0;34;39;0
41;6;15440;11;15;2;4;0;4;1;0;0;34;39;1
0;4;2526;0;12;4;6;3;4;1;0;0;16;39;0
52;4;20136;12;5;2;10;0;4;1;0;0;17;39;0
24;5;20606;11;15;2;3;0;4;1;0;0;34;39;0
24;4;1354;11;15;6;4;2;4;1;114;0;34;39;0
8;4;4253;11;15;4;1;4;2;1;0;0;28;39;0
20;4;19689;15;1;2;3;0;4;1;0;0;39;39;0
34;4;19204;11;15;2;3;0;4;1;0;0;34;39;0
7;4;7741;1;13;2;3;0;4;1;0;0;34;39;0
9;4;1322;15;1;2;1;0;4;1;0;47;34;39;0
14;4;6310;0;12;0;12;2;4;0;0;0;34;39;0
32;5;7963;15;1;2;4;0;4;1;0;0;45;39;1
13;2;16570;11;15;2;1;0;2;1;0;0;34;39;0
22;4;5998;6;11;2;3;0;4;1;0;0;34;39;0
13;4;14263;15;1;4;6;1;4;1;0;0;34;39;0
48;6;1303;9;4;2;12;0;4;1;75;0;1;39;0
21;2;20747;15;1;4;1;3;0;0;0;0;34;39;0
8;0;10571;12;5;4;0;1;4;0;0;0;28;2;0
17;4;10121;11;15;4;6;3;4;1;0;0;34;39;0
31;6;12293;11;15;2;3;0;4;1;0;0;23;29;0
16;4;2681;11;15;4;1;3;2;0;0;0;34;39;0
26;6;18713;15;1;2;5;0;4;1;0;0;45;39;0
49;4;15244;15;1;2;12;0;4;1;0;0;16;39;0
24;4;16784;15;1;2;14;0;4;1;0;0;61;39;1
38;4;1792;0;12;2;3;0;2;1;0;0;34;39;1
0;4;673;0;12;4;12;3;4;0;0;0;3;39;0
35;2;16638;10;7;2;4;0;4;1;0;0;34;39;1
19;4;9785;9;4;2;10;0;4;1;0;0;31;39;0
26;4;20875;15;1;4;6;1;4;1;0;0;34;39;0
26;4;3299;15;1;0;12;4;4;0;0;0;50;39;1
32;2;8226;12;5;2;10;0;4;1;0;39;34;39;1
6;4;18448;11;15;4;6;3;4;1;0;0;45;39;0
17;6;16004;8;2;4;8;2;4;0;0;0;34;39;0
1;4;20685;11;15;4;8;3;4;0;0;0;23;39;0
28;4;13951;11;15;2;1;0;4;1;0;0;65;39;0
21;2;617;11;15;2;14;0;4;1;0;0;34;39;0
42;0;17096;9;4;2;0;0;4;1;0;0;34;39;0
1;4;15980;1;13;4;3;3;4;1;0;0;17;39;0
10;4;7031;15;1;2;14;0;4;1;0;0;34;39;1
9;4;19247;11;15;4;8;4;4;1;0;0;34;39;0
22;4;3913;15;1;0;12;1;4;0;0;0;31;39;0
14;4;12072;11;15;0;7;4;4;0;0;0;34;39;0
20;4;4017;14;6;2;12;0;4;1;0;0;39;39;1
7;2;259;9;4;4;10;3;4;0;0;0;45;39;0
9;6;16349;8;2;4;5;3;4;1;0;0;61;39;0
14;4;3113;11;15;2;1;5;4;0;0;0;34;39;1
9;4;8674;12;5;2;12;5;4;0;0;0;34;39;0
24;0;16418;11;15;0;0;4;4;0;0;0;34;39;0
7;4;11462;15;1;2;14;0;4;1;0;0;34;39;1
15;6;7708;11;15;4;8;1;4;0;0;0;56;39;0
3;4;18177;15;1;4;4;1;4;0;0;0;34;39;0
10;4;16047;1;13;2;12;3;2;1;0;0;28;39;0
11;5;17172;9;4;4;12;1;4;1;0;0;45;39;0
6;4;3797;11;15;2;1;2;4;0;0;0;28;39;0
36;5;4099;11;15;2;3;0;4;1;94;0;39;39;1
33;4;8462;12;5;3;10;2;4;1;0;0;56;0;0
33;0;13964;15;1;2;0;0;4;1;0;0;34;39;0
5;4;9162;11;15;4;7;2;4;1;0;0;50;39;0
18;4;15978;11;15;0;8;1;4;0;0;0;28;39;0
44;4;10675;11;15;4;7;1;2;0;0;0;34;39;0
2;0;19269;15;1;4;0;3;4;1;0;0;34;39;0
4;4;970;15;1;4;8;1;4;0;0;0;34;39;0
4;4;14790;15;1;4;7;3;4;0;0;0;34;39;0
6;4;3516;11;15;4;14;4;4;1;0;0;45;39;0
39;4;13167;11;15;2;3;0;4;1;0;0;45;39;1
6;5;10238;8;2;4;3;1;4;1;0;0;45;39;0
6;4;7482;15;1;4;8;3;4;1;0;0;25;39;0
19;7;20980;14;6;4;10;1;4;1;0;0;34;39;0
52;4;6957;11;15;4;14;1;4;1;21;0;34;39;1
18;6;2322;11;15;3;5;1;4;1;0;0;56;39;0
19;4;11788;8;2;2;12;0;4;1;0;0;45;39;1
25;4;10105;15;1;2;3;0;4;1;0;0;34;39;0
3;0;9817;15;1;4;0;3;4;0;0;0;34;39;0
13;4;13549;9;4;4;1;1;4;0;0;0;34;39;0
36;2;6273;12;5;0;10;4;4;0;0;0;45;39;0
23;4;18456;11;15;2;4;0;4;1;0;0;34;39;1
26;6;13533;6;11;2;3;0;4;1;0;0;34;39;0
1;4;5400;11;15;4;6;3;4;1;0;0;34;39;0
31;4;3361;10;7;2;10;0;1;1;0;39;34;3;1
16;7;21074;15;1;0;8;4;2;0;0;0;34;39;0
23;4;10894;9;4;2;10;0;4;1;0;0;39;39;0
28;4;11619;15;1;2;10;0;4;1;0;0;34;39;1
6;6;17979;3;8;2;12;2;4;1;0;0;34;39;0
20;6;3836;8;2;4;8;3;4;0;0;0;34;39;0
18;7;18900;15;1;4;1;3;4;0;0;0;31;39;0
24;4;7222;11;15;2;13;0;4;1;0;0;39;0;1
19;4;5770;6;11;2;6;0;4;1;0;0;34;39;0
24;4;15574;11;15;2;3;0;4;1;0;0;74;39;0
14;4;2371;6;11;0;14;1;4;1;0;0;34;39;0
18;4;4855;9;4;4;4;1;4;0;0;0;45;39;1
42;6;9014;9;4;2;12;0;4;1;19;0;50;39;1
6;4;21377;15;1;4;7;3;1;1;0;0;23;39;0
17;4;3400;15;1;4;1;1;1;0;0;0;28;24;0
33;2;2107;11;15;2;3;0;4;1;0;42;28;39;1
45;4;8570;2;14;2;5;0;4;1;0;0;42;11;0
30;4;9758;11;15;5;8;1;4;0;0;0;34;39;0
39;4;2876;3;8;2;3;0;4;1;0;0;34;39;0
54;4;8920;4;9;2;14;0;4;1;0;0;34;39;0
20;4;14850;1;13;4;14;1;4;1;0;0;56;39;1
33;0;12967;11;15;2;0;0;2;1;0;0;34;39;0
44;4;8570;6;11;2;3;0;4;1;0;0;34;39;0
2;4;2052;15;1;4;6;3;4;1;0;0;34;39;0
5;4;16594;15;1;2;1;5;4;0;0;0;34;39;0
48;4;9404;11;15;2;1;0;4;1;0;0;12;39;0
5;1;3623;11;15;4;1;3;4;1;0;0;34;39;0
5;6;3357;11;15;4;8;3;4;1;0;0;34;12;0
6;6;11675;15;1;4;5;3;4;1;0;0;28;39;0
13;4;3851;6;11;4;3;3;4;1;0;0;39;39;0
27;4;4590;11;15;2;4;5;1;0;0;0;34;0;1
42;6;1420;11;15;2;4;0;4;1;0;0;56;12;0
1;4;10641;1;13;4;8;1;4;0;0;0;12;39;0
10;4;10250;9;4;2;12;0;4;1;0;36;50;39;1
24;7;15890;9;4;2;5;0;4;1;0;0;34;39;1
28;4;12069;15;1;4;12;1;4;1;0;0;47;39;0
46;6;6796;15;1;0;4;1;4;1;0;0;45;39;0
28;4;18970;11;15;0;8;1;4;0;0;0;23;39;0
19;4;21489;7;3;2;4;0;4;1;0;0;38;39;1
70;0;21026;11;15;6;0;1;4;1;0;0;11;39;0
11;4;14654;15;1;4;7;3;4;0;0;0;34;39;0
13;7;11313;8;2;2;11;0;4;1;0;0;34;39;0
31;4;6102;11;15;2;7;0;4;1;0;0;34;39;0
4;4;13344;15;1;4;12;1;4;0;0;0;12;39;0
18;4;3071;11;15;2;6;0;4;1;0;0;34;39;0
19;4;10249;11;15;4;3;1;4;1;0;0;61;39;0
15;4;13857;8;2;2;1;0;4;1;0;0;34;22;0
24;7;734;11;15;4;14;1;4;0;15;0;34;39;1
14;4;14286;9;4;2;13;0;4;1;0;0;37;39;1
0;4;19236;2;14;4;8;3;4;0;0;0;55;39;0
47;5;13552;11;15;2;3;0;4;1;0;0;34;39;1
41;4;6094;2;14;2;14;2;4;1;0;0;34;39;0
21;4;17143;9;4;2;8;0;4;1;77;0;66;39;0
28;4;6154;11;15;5;1;4;4;0;0;0;31;39;0
22;4;11759;11;15;6;1;3;4;0;0;0;34;39;0
7;4;4750;9;4;4;4;3;4;1;0;0;34;39;0
21;4;16027;9;4;0;10;1;4;0;0;0;28;39;0
22;4;1473;11;15;4;13;1;4;1;0;0;58;9;0
39;1;95;9;4;2;12;0;4;1;0;0;34;39;0
41;7;793;10;7;2;10;0;4;1;0;0;0;39;1
16;4;1116;11;15;4;12;1;4;1;0;0;39;39;0
1;4;16974;11;15;4;3;3;4;1;0;0;17;39;0
49;0;5640;12;5;6;0;1;4;1;0;0;55;39;0
22;4;8668;9;4;0;4;1;4;1;0;0;45;39;0
37;4;14150;11;15;2;12;0;4;1;0;0;45;39;1
38;4;10813;3;8;0;9;4;4;0;0;0;23;5;0
7;4;4271;1;13;2;7;0;4;1;0;0;56;39;0
2;4;16642;15;1;4;1;3;4;0;0;0;34;33;0
37;4;13850;15;1;4;13;1;4;1;0;0;34;39;0
0;0;1076;0;12;4;0;3;4;1;0;0;34;39;0
20;4;5781;11;15;4;8;4;2;0;0;0;23;39;0
37;5;6115;11;15;2;12;0;4;1;0;0;45;39;1
49;4;3617;15;1;2;12;0;4;1;96;0;34;39;1
33;2;4122;11;15;2;4;0;4;1;94;0;34;39;1
33;2;18638;9;4;0;10;4;4;0;0;0;45;39;0
39;2;408;11;15;2;14;0;4;1;0;0;34;39;0
36;4;20640;10;7;0;4;1;4;0;0;0;50;39;1
4;0;179;15;1;4;0;3;4;1;0;0;23;39;0
33;2;9641;15;1;2;11;0;4;1;0;0;34;39;1
19;4;21551;15;1;2;7;0;4;1;0;38;34;39;1
41;4;18274;0;12;2;14;0;4;1;0;0;45;39;1
27;6;10547;15;1;2;3;0;4;1;0;0;34;39;0
8;4;18495;11;15;4;8;1;4;1;0;0;34;39;0
25;6;20476;9;4;2;5;0;4;1;0;0;61;39;0
19;4;6439;15;1;2;7;0;4;1;0;0;61;39;0
37;4;7249;9;4;2;4;0;4;1;0;0;56;39;1
31;2;7536;12;5;0;10;4;4;0;0;0;75;39;0
31;4;21545;15;1;0;1;1;4;0;0;15;31;39;0
17;4;19658;1;13;0;14;4;4;1;0;90;56;39;0
21;2;14319;11;15;0;11;1;4;1;0;0;51;39;0
22;6;5053;10;7;4;10;1;4;1;88;0;34;39;1
62;0;3293;14;6;2;0;0;4;1;0;0;1;39;0
20;6;926;15;1;2;3;0;4;1;0;0;39;39;0
23;4;11020;15;1;0;13;1;4;1;0;0;23;13;1
16;4;7194;11;15;2;7;0;4;1;0;0;34;39;1
17;4;9140;2;14;2;8;0;4;1;0;0;34;6;0
24;7;8608;9;4;0;4;1;4;1;0;0;34;39;0
38;4;9645;4;9;2;7;0;4;1;0;0;34;26;0
8;4;15238;6;11;5;6;2;4;1;0;0;34;8;0
7;4;17386;15;1;4;1;1;4;1;0;57;16;39;0
2;4;2578;11;15;4;7;3;4;1;0;0;34;39;0
29;4;1813;11;15;0;3;1;4;0;0;0;34;39;0
1;4;4268;1;13;4;8;3;4;0;0;0;55;39;0
31;4;8843;11;15;2;8;0;4;1;0;0;34;26;1
8;4;16474;11;15;4;3;1;4;1;0;0;34;39;0
13;4;21516;15;1;0;7;4;4;0;0;0;12;39;0
4;4;20366;0;12;2;6;0;4;1;0;0;28;39;0
18;4;8893;9;4;2;4;0;1;1;0;38;45;0;1
5;4;17383;11;15;5;8;2;4;1;0;0;28;39;0
51;4;1862;5;10;6;8;4;0;0;0;0;12;39;0
31;5;12646;9;4;2;4;0;4;1;107;0;45;39;1
18;4;2392;15;1;2;3;0;4;1;0;0;34;39;0
2;4;13801;15;1;4;8;3;4;1;0;0;3;39;0
11;4;7814;6;11;2;11;5;2;0;0;0;34;39;0
28;4;2265;12;5;2;10;0;4;1;0;0;50;39;1
3;4;15923;15;1;4;8;3;4;0;0;0;17;39;0
25;4;7186;11;15;2;7;5;4;0;107;0;34;39;1
44;0;19781;2;14;4;0;1;2;1;0;0;47;39;0
51;1;18170;11;15;0;10;1;4;0;0;82;34;39;0
32;5;4543;11;15;2;1;5;4;0;0;67;34;39;1
6;6;7923;11;15;4;14;3;4;1;0;0;34;39;0
15;4;19341;11;15;4;9;4;4;0;0;0;34;26;0
37;4;9312;15;1;2;5;0;4;1;0;0;45;39;0
17;6;9232;11;15;2;3;0;4;1;0;0;56;39;0
20;4;19786;9;4;4;4;1;2;1;0;0;56;39;1
20;4;411;9;4;2;12;0;4;1;0;0;45;39;1
5;0;10513;15;1;4;0;3;4;1;0;0;34;39;0
13;4;11657;15;1;2;10;0;4;1;0;0;64;39;0
36;2;14510;9;4;2;10;0;4;1;0;0;34;39;0
26;0;10476;11;15;2;0;0;4;1;0;0;34;39;0
39;4;4301;9;4;2;10;0;4;1;0;0;45;39;0
32;4;14699;11;15;2;12;0;4;1;0;0;6;26;0
26;4;5601;12;5;4;13;1;4;0;0;0;34;39;0
2;4;10400;15;1;4;1;2;2;0;0;0;31;39;0
41;4;10937;11;15;2;3;0;4;1;0;39;34;39;0
15;4;19210;11;15;0;8;4;3;0;0;0;20;39;0
27;4;17336;8;2;2;3;0;4;1;0;0;34;39;1
17;4;20989;15;1;2;12;0;4;1;0;0;50;39;1
6;4;19352;9;4;4;12;3;4;1;0;0;50;39;0
38;4;3218;11;15;2;3;0;4;1;0;0;34;39;1
19;7;1037;9;4;0;10;1;4;1;0;37;38;39;0
43;4;3211;0;12;0;5;1;4;1;0;0;42;39;0
34;6;2138;12;5;2;4;0;4;1;0;0;36;39;1
12;4;5125;8;2;4;1;1;4;0;0;0;34;39;0
3;4;4465;11;15;2;3;0;4;1;0;0;34;39;0
57;6;1652;11;15;2;12;0;4;1;0;52;12;39;0
13;2;4264;9;4;2;11;0;4;1;0;0;67;39;1
47;4;19790;0;12;2;8;0;2;1;0;0;34;39;0
11;4;8680;9;4;4;10;1;4;1;0;0;50;39;1
12;0;9567;11;15;3;0;4;2;0;0;0;36;14;0
16;4;6512;15;1;5;10;4;4;0;0;0;30;39;0
19;4;4397;11;15;4;12;2;1;0;0;0;34;0;0
32;4;2237;9;4;4;4;1;4;1;0;0;39;39;1
2;4;17894;15;1;4;12;1;4;0;0;0;20;39;0
33;4;3107;15;1;2;3;0;4;1;0;0;34;39;1
4;4;17753;11;15;4;14;3;2;1;0;0;12;39;0
7;4;5971;7;3;2;3;0;4;1;0;0;34;39;0
9;7;14530;11;15;2;11;0;4;1;0;0;31;39;0
6;4;20270;15;1;4;4;1;4;1;0;0;34;39;0
11;4;1184;9;4;2;10;5;4;0;0;42;16;39;1
9;4;1530;9;4;4;4;1;4;0;0;23;45;39;0
22;1;15107;15;1;2;4;0;4;1;0;39;45;39;1
14;4;14197;11;15;4;4;1;4;1;65;0;34;39;0
27;7;21349;15;1;2;4;0;4;1;67;0;34;39;0
36;4;6440;9;4;2;1;0;4;1;107;0;34;39;1
24;4;1560;9;4;2;3;0;4;1;62;0;34;39;1
7;4;13700;1;13;4;14;3;4;1;0;0;32;39;0
29;7;5006;15;1;2;11;0;2;1;0;0;66;39;1
20;4;2320;15;1;4;14;4;4;0;0;0;12;33;0
34;4;16200;11;15;2;12;0;4;1;110;0;34;39;1
33;7;4586;9;4;2;4;0;4;1;0;0;34;2;1
5;4;6865;11;15;5;12;4;4;0;0;0;34;39;0
8;4;10728;11;15;4;8;1;2;0;0;0;34;39;0
10;4;7516;15;1;4;8;3;4;0;0;0;34;39;0
10;4;12221;11;15;5;7;3;4;0;0;0;34;39;0
18;1;845;9;4;2;10;0;1;1;0;0;34;40;0
3;0;14668;15;1;4;0;3;4;0;0;0;34;39;0
18;4;5231;11;15;2;13;0;4;1;0;0;34;39;0
44;4;6114;0;12;2;14;0;4;1;0;0;34;39;0
17;4;12023;15;1;2;10;0;2;1;0;0;45;39;0
39;4;21069;11;15;2;14;0;1;1;0;0;39;39;0
15;4;4192;11;15;0;8;4;4;0;0;0;28;39;0
24;0;16190;4;9;2;0;0;4;1;0;0;34;26;0
5;4;10182;11;15;4;7;1;4;1;0;0;36;39;0
46;4;16501;9;4;2;10;5;4;0;110;0;29;39;1
5;6;15827;15;1;4;5;3;4;1;0;0;12;39;0
34;2;21380;12;5;2;10;0;4;1;0;0;56;39;0
36;1;5618;15;1;2;1;0;4;1;0;0;34;39;1
3;4;8506;11;15;4;6;3;4;1;0;0;34;39;0
4;4;13183;15;1;4;10;3;4;0;0;0;23;39;0
35;6;7249;9;4;2;4;0;4;1;0;0;45;39;1
17;4;4536;15;1;2;6;0;4;1;0;0;34;39;0
25;4;20364;11;15;2;1;0;4;1;0;0;39;39;0
34;6;6057;11;15;4;5;1;4;1;113;0;34;39;1
33;2;5877;12;5;2;10;5;4;0;0;0;34;39;0
3;4;9536;2;14;4;12;1;4;0;0;0;50;39;0
35;5;2783;11;15;2;4;0;4;1;0;0;34;39;1
11;4;6988;1;13;2;6;0;4;1;110;0;34;39;1
7;4;14109;9;4;4;8;3;4;0;0;0;23;39;0
7;4;12919;15;1;4;3;4;0;1;0;0;34;26;0
22;2;8209;15;1;2;11;0;4;1;0;0;34;39;1
31;6;5362;12;5;2;12;0;1;1;0;0;45;19;0
38;4;3992;9;4;4;13;2;4;0;0;15;31;39;0
13;4;11256;9;4;4;4;1;4;1;0;0;50;39;1
25;6;2227;9;4;0;4;1;3;1;0;0;23;20;0
16;4;10182;11;15;2;4;0;2;1;0;0;45;39;0
3;7;6424;15;1;4;8;3;4;0;0;0;12;39;0
4;4;2579;11;15;3;7;3;4;0;0;0;34;6;0
22;4;15107;11;15;2;3;0;4;1;0;0;34;39;0
12;4;15117;6;11;2;3;0;4;1;0;0;34;39;0
3;4;17425;7;3;4;14;3;4;1;0;0;12;39;0
42;4;5428;11;15;2;7;0;4;1;0;38;34;39;1
20;4;14961;9;4;2;10;0;4;1;0;0;39;39;1
1;4;8973;1;13;4;14;3;4;1;0;0;7;39;0
10;4;4503;10;7;4;10;1;4;0;0;0;66;39;0
20;4;15582;14;6;2;10;0;4;1;0;0;34;39;1
0;4;3016;1;13;4;6;3;4;1;0;0;6;39;0
14;4;21506;9;4;4;13;1;4;1;0;0;34;39;0
17;4;10161;11;15;4;3;3;4;1;0;0;34;39;0
23;4;5648;11;15;2;3;0;4;1;0;0;45;39;0
12;4;5374;11;15;0;7;4;4;0;0;0;34;39;0
16;4;2936;11;15;4;7;3;4;0;0;0;34;0;0
17;6;16580;15;1;2;3;0;4;1;0;0;34;39;0
40;4;5904;15;1;6;7;4;4;0;0;0;34;39;0
11;4;4549;2;14;2;7;2;3;1;0;0;34;7;0
28;6;4095;8;2;2;11;0;4;1;0;0;22;39;0
0;4;13755;1;13;4;12;3;4;1;0;0;23;39;0
29;4;7832;11;15;0;9;4;4;0;0;0;20;7;0
29;4;3891;5;10;2;14;0;4;1;0;0;34;39;0
6;1;18050;9;4;4;10;1;4;0;0;0;6;39;0
20;6;8025;0;12;2;8;5;4;0;51;0;34;39;0
27;7;19366;11;15;4;3;1;4;1;0;0;34;39;0
39;6;1291;11;15;2;4;0;4;1;0;0;28;39;0
22;4;18867;11;15;2;7;0;4;1;0;0;34;39;1
34;4;6105;11;15;2;14;0;4;1;0;0;45;39;1
18;4;6653;15;1;0;4;4;4;1;0;0;56;39;0
15;4;8595;11;15;0;13;4;4;0;17;0;31;39;0
30;6;12025;14;6;2;10;0;4;1;19;0;34;39;1
22;4;6952;12;5;4;4;1;4;0;0;0;39;39;0
1;4;19065;1;13;4;6;3;4;1;0;0;6;39;0
29;5;15523;11;15;2;4;5;0;0;19;0;34;39;1
35;2;11819;12;5;4;10;1;4;1;0;0;25;39;1
19;4;20963;9;4;4;10;3;4;1;0;0;45;39;0
24;4;5401;12;5;0;4;4;4;0;0;0;39;39;0
13;4;4971;9;4;6;10;4;4;0;0;0;50;39;1
32;5;17576;9;4;2;12;0;4;1;0;0;45;39;1
26;0;17567;11;15;4;0;2;4;0;0;0;34;39;0
25;4;3074;11;15;0;14;1;4;1;0;0;34;39;0
20;5;7641;1;13;3;12;1;4;1;0;0;56;0;0
3;4;15877;8;2;4;5;3;4;1;0;0;34;39;0
10;4;3618;15;1;4;7;1;4;0;0;0;34;39;0
16;2;5860;9;4;2;1;0;4;1;0;36;39;39;1
10;4;5017;9;4;4;13;4;1;0;0;0;12;30;0
2;7;13008;15;1;4;10;3;4;1;0;0;34;39;0
53;4;11702;4;9;6;8;2;4;0;40;0;34;0;0
13;0;19570;5;10;6;0;1;4;0;0;0;38;39;0
20;6;15595;11;15;0;5;1;4;1;53;0;34;39;1
33;4;12896;11;15;0;3;1;4;1;0;0;34;39;1
5;4;18598;2;14;3;8;4;2;0;0;0;45;39;0
20;6;12006;9;4;2;10;0;4;1;0;0;44;39;1
40;1;15143;9;4;2;13;0;4;1;0;0;42;39;1
31;4;6321;11;15;2;3;0;4;1;0;0;50;39;0
20;4;6353;11;15;2;3;0;4;1;0;0;34;39;0
26;4;2595;9;4;2;4;0;4;1;0;0;34;39;1
27;4;12203;15;1;2;3;0;4;1;0;0;51;39;1
9;4;20445;8;2;0;10;4;4;0;0;0;29;39;0
16;1;96;9;4;4;10;1;4;0;0;0;34;39;0
39;6;3556;11;15;2;8;0;4;1;0;39;56;39;1
35;4;16700;5;10;4;8;3;4;0;0;0;65;39;0
33;2;7894;12;5;0;4;1;4;0;86;0;66;39;0
32;4;2447;11;15;4;8;1;4;0;0;0;34;39;0
35;6;8332;9;4;2;12;0;4;1;19;0;50;39;1
22;1;17318;14;6;2;10;0;4;1;0;38;45;39;1
9;4;20365;12;5;2;10;0;4;1;0;0;12;39;0
29;5;14132;15;1;2;12;0;4;1;0;0;56;39;0
29;7;542;15;1;0;10;4;4;0;20;0;45;39;0
3;4;973;15;1;4;1;3;4;0;0;25;20;39;0
31;5;19275;14;6;2;10;0;4;1;19;0;34;39;1
9;4;17075;11;15;4;3;3;4;1;0;0;34;39;0
20;6;16693;11;15;0;4;1;1;0;0;0;66;35;1
2;4;3424;15;1;4;12;3;4;0;0;0;28;39;0
23;2;21302;11;15;4;3;2;0;1;0;0;34;39;0
34;2;1949;12;5;2;10;0;4;1;0;42;28;39;1
23;4;6873;15;1;2;8;5;4;0;0;0;34;34;0
35;4;9319;11;15;2;7;0;4;1;83;0;34;39;1
35;4;10473;15;1;3;1;1;4;0;12;0;7;39;1
28;4;5397;12;5;0;10;1;4;1;0;0;34;39;0
51;4;10806;11;15;6;8;4;4;0;0;0;65;9;0
5;7;7374;2;14;4;4;1;4;1;0;0;45;39;1
12;4;20653;15;1;2;14;0;4;1;0;0;34;39;0
29;4;1953;12;5;2;4;0;1;1;0;0;45;24;1
22;2;10745;12;5;4;10;4;4;0;0;0;37;39;0
42;2;10787;15;1;2;11;0;4;1;0;0;36;39;0
18;4;8110;11;15;2;3;0;4;1;0;67;34;39;0
42;6;15172;11;15;2;5;0;4;1;0;0;66;39;0
17;4;13524;11;15;2;6;5;4;0;0;0;34;39;0
20;4;9841;1;13;4;6;1;2;1;0;0;34;39;0
28;1;7070;15;1;4;1;3;4;1;0;0;34;39;0
13;4;8906;8;2;4;3;1;4;1;0;0;34;39;0
41;4;5523;11;15;2;1;5;4;0;0;0;34;39;0
5;4;1471;15;1;4;1;1;4;0;0;0;28;39;0
6;4;9056;11;15;2;1;2;4;1;0;0;34;39;0
0;4;20205;6;11;4;3;3;4;0;0;0;7;39;0
16;4;8072;11;15;5;6;4;4;1;0;0;28;33;0
38;4;18016;15;1;6;5;1;4;1;0;62;58;39;1
16;4;8530;9;4;4;10;1;4;0;0;0;34;39;0
54;0;6330;11;15;6;0;4;4;1;0;0;16;39;0
25;2;18610;9;4;0;14;1;4;1;0;0;26;39;0
3;4;13449;11;15;4;7;3;4;1;0;0;34;39;0
31;4;11898;9;4;2;4;0;1;1;0;0;34;24;1
12;2;17292;9;4;4;10;1;4;1;0;0;34;39;0
10;7;6295;9;4;4;10;1;4;1;0;0;34;39;0
14;1;96;11;15;4;6;3;4;0;0;0;34;39;0
0;4;1108;1;13;4;6;3;4;1;0;0;3;0;0
18;4;16815;15;1;2;13;0;4;1;54;0;50;31;0
35;5;19983;15;1;2;12;0;4;1;0;0;85;39;1
17;4;12197;11;15;6;1;4;4;1;0;0;6;39;0
23;4;12975;9;4;2;1;0;4;1;0;0;34;26;0
8;2;16023;9;4;4;10;1;4;1;0;0;28;22;0
33;4;6240;9;4;2;4;0;4;1;0;0;34;0;1
8;4;12385;9;4;4;8;3;4;1;0;0;34;39;0
14;5;15413;8;2;2;5;0;4;1;0;0;50;39;0
37;4;6108;5;10;2;7;0;4;1;0;0;34;39;0
58;0;1187;15;1;2;0;0;4;1;0;0;4;39;0
3;4;19931;1;13;2;5;3;4;1;0;0;34;26;0
9;4;13206;15;1;2;12;0;4;1;0;0;45;39;0
24;4;14236;7;3;2;10;0;4;1;19;0;56;39;1
20;4;2254;9;4;2;4;0;4;1;0;0;45;39;1
11;4;8883;11;15;5;8;1;4;0;0;0;17;39;0
11;4;5949;12;5;2;10;0;4;1;0;0;34;39;1
23;6;4197;7;3;2;4;0;4;1;0;0;56;39;0
28;5;9710;14;6;0;10;4;4;1;47;0;29;39;1
55;0;7542;5;10;0;0;1;4;1;0;0;23;39;0
8;4;191;9;4;2;4;0;4;1;0;0;34;39;0
3;0;17393;11;15;4;0;1;4;1;0;0;34;39;0
29;4;1405;11;15;0;4;1;4;0;0;0;34;39;0
13;4;287;11;15;4;11;1;4;1;0;0;93;39;0
23;4;5282;12;5;0;10;1;4;1;0;0;37;39;0
11;4;1184;15;1;4;1;3;4;0;0;0;18;39;0
9;7;2206;7;3;4;1;4;2;0;0;0;34;39;0
25;6;16371;15;1;5;8;4;2;0;0;0;45;39;0
15;5;244;9;4;2;12;0;4;1;0;0;34;39;0
11;4;1923;0;12;0;6;1;4;1;0;0;34;39;0
11;4;17292;9;4;4;12;4;4;1;0;0;45;39;0
11;4;7277;15;1;0;6;1;4;1;0;0;45;39;0
36;5;13119;11;15;2;12;0;4;1;118;0;34;39;1
